# Constructed from biom file
#OTU ID	F31-1	F31-2	F31-3	F31-4	F31-5	F31-6	F31-7	F31-8	F31-9	h3-4-5	taxonomy
6973bc4c75aa6dcaf779ead06d9a7e16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_Clostridium
58355fe511023de311b0e7b043cc6707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1
ed803964088823a411e515fe48d2af01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
0ad438cc2ff00983dd0da74a97c3d37e	10.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
1a82efe1a1df1c0e25ce1a7f438f9d85	11.0	5.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	Unassigned
217951583f04dd863008dbc53038cdbd	6.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
bdbbb6c7e4e9f75168f2ba6bfb484e52	6.0	0.0	0.0	0.0	0.0	8.0	7.0	0.0	0.0	0.0	Unassigned
9898c0bb0df6e2a58c3c6f6ab7f9da84	3.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	Unassigned
441048af46bd160b9ebd183d875bea84	4.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	Unassigned
375d7eedecba29fd7e9a29e4ad2677fd	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	Unassigned
80626df6e868950915e2023dc97a4003	3.0	4.0	4.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	Unassigned
7ec8de7258bd318c91453d1184da4801	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	Unassigned
b0568dc3ef4b206471ddeb92e0760ff0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	Unassigned
3f7c101ddb7ff10048fdf7068e202359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
e4260788d7a9bc943a8adaecf9c7c758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae
a61b36e2f1c644c03b1610126d891f47	17.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	d__Eukaryota
4054f7a8b22e7e8da08ae17a4264f882	9.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	Unassigned
d0891d1fa0a3dfd5d95865180491b9ea	5.0	0.0	0.0	2.0	6.0	4.0	3.0	0.0	0.0	0.0	Unassigned
719b8a78edbb2c9b598129ade3697a0c	2.0	3.0	5.0	5.0	3.0	2.0	0.0	0.0	0.0	0.0	Unassigned
f2e6dd6892d6f0e09c3e35fdc9914159	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Clostridioides
3d8a4ea4f589cc7f0f34194812ad5f73	2.0	0.0	8.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	Unassigned
758af5bb69f7f0292d3c22f32f80d58d	0.0	0.0	14.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	Unassigned
585afda5deb82154ba9e65c67dc7fbba	0.0	0.0	13.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	d__Eukaryota
98904c686333d4600872d6a11c5aa41c	0.0	0.0	4.0	6.0	0.0	0.0	4.0	0.0	4.0	2.0	Unassigned
ce6d62269e238a6a7bd305f7dcdfb43d	0.0	0.0	2.0	2.0	6.0	0.0	4.0	0.0	6.0	0.0	Unassigned
4daafd41e5c14553fc9e5e8a54057214	0.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	9.0	0.0	Unassigned
229e56c423c1bde43a22ecac58cea562	0.0	0.0	0.0	0.0	0.0	4.0	10.0	0.0	6.0	0.0	d__Bacteria
47ec5dfa46dd960e435fc462465d6946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	10.0	5.0	Unassigned
abab3fed92b29c5a2c493fa8003c16e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured
f7e3dcf0bab7e39c768dd76e7cf6e920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella
859d722604715d2303e4937bdf7b3bee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7x; s__uncultured_bacterium
43db801c8cef236d994499dc46999af2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces
558b6fe81cc55a629624eac733f3ab93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
cc0c4e452cbae0f21919aa7742a19d33	9.0	0.0	2.0	0.0	3.0	3.0	2.0	0.0	0.0	0.0	Unassigned
c7dc74501abc066503fe3ebbce1629b7	8.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
920bb8a732f81331b662c93e6ad9053b	4.0	0.0	0.0	0.0	2.0	4.0	9.0	0.0	0.0	0.0	Unassigned
f20daadd27d236955fb08128a99bfb39	5.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e1dc4109db6077a26fe68e56f3b849bb	3.0	3.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	Unassigned
8b3e3415aa2a5ae1bbb7c20af4f92866	7.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	Unassigned
1b4b07b96d3f86cbfc082c4df4216b34	5.0	9.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
7d092793904d9e4335befd5791ddcb1b	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
35401d1e16a05cf9a31942067eddd891	0.0	16.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
064398a1727b32d252dfd8c5448d7f15	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	d__Eukaryota
a24d4de1b4df6eb02a164b8139972a17	0.0	0.0	0.0	0.0	16.0	0.0	0.0	3.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
f9619816db76f36aaad95e6d29550756	0.0	0.0	0.0	0.0	14.0	5.0	0.0	0.0	0.0	0.0	Unassigned
029cf068dabe98eed0ed8d93b8202093	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	13.0	0.0	Unassigned
ba26d327703bb1179480688c7936ff65	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	Unassigned
1f1c9afed4c7160d9e931966f9c0e15d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	d__Eukaryota
502e68e0c2140115a6299552c7693c82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales
69ab9eb44d1e8d4e12fc69878cd5502a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Anaerococcus; s__Anaerococcus_vaginalis
6d95942cfa7876d895e3f1b79fb3719d	10.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	Unassigned
24a9636afb226a7019afd2185ccc3a9c	7.0	3.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	Unassigned
7acee1dadb58f7fcb04a05b1b580d4c6	5.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
4edc14809fc9b62fdc82fe712c10c8c2	3.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
a36cb190aa62ebb6f99a13224978ae8e	11.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f99db5bd13c379a17cc5caca4f333a99	0.0	9.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f8a383e5fb9ee3db5041a1b98f034c6d	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	d__Eukaryota
452c4167b495ceb1bd51bd0e193c55a0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	Unassigned
4de900045249d63a3b813684f7da4103	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a48fc89c3bd99c46eadcf232d082e3a8	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	8.0	0.0	Unassigned
bd00eda208b88adf4e8e1d15836cad9c	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	10.0	0.0	d__Eukaryota
2651bec5bc2da90df59ec6b29510d334	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	d__Eukaryota
aaf476fd9999c742be68bda292c5f051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	0.0	Unassigned
30b07c95315d2e17252ac731c3b45443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	Unassigned
3ee555ce9c16d7a3a44873d2253fd7e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__DTU089
60c07cb47e66177dd900ed5fc45fb8c9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
f54b9435c1084fc9af753ea28e0ddf4e	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
b7ee551a59ccae475bbdc6126aba8935	4.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	4.0	0.0	d__Eukaryota
132402ea9978294127c862cd82dc403b	0.0	9.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d2a600d4234493f6ef24e0d4faeb0cd4	0.0	0.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
22c06954fb3313947ae0230cb7eba909	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	d__Bacteria
bc048dc29d9b1ae4ac9a00e882f28c06	0.0	0.0	6.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	Unassigned
49492c78378b32d96887ad57e9b0ce04	0.0	0.0	10.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	d__Eukaryota
90ec31289d73eaa9bf8a89475edb6c65	0.0	0.0	4.0	0.0	4.0	0.0	9.0	0.0	0.0	0.0	Unassigned
929c65f42e8220d12dfe206895020d75	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	12.0	0.0	Unassigned
1f0d2f6f2bfe841cf41291281ecdbb77	0.0	0.0	7.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	Unassigned
56f1fa3b005bda245ad2812465651f62	0.0	0.0	0.0	3.0	0.0	6.0	0.0	4.0	4.0	0.0	Unassigned
6253560a2d5ff00320b5176b6f5656bc	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	Unassigned
58c2ecf8e3e2170acf5418ff71ffcace	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	12.0	0.0	d__Eukaryota
e1ab25e27adb51c6c4b4cd374c65ea8a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae
de5a0917c2a9c62a27eef96929714713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Candidatus_Stoquefichus; s__Longibaculum_muris
4fd8dbee1e796210887eedb732f2d301	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
b97c93a64785ad95807d32476e3bb77c	7.0	3.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Unassigned
760f4291e97c7e115eabe288b737b48d	3.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	3.0	0.0	Unassigned
f9c92bde539ef16e316cf2404d491a01	4.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
d383780258bec6f5bd5275fe26c3e3d0	3.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	3.0	0.0	Unassigned
7a9f329a682c186281a0b659365409b1	0.0	3.0	0.0	0.0	10.0	0.0	3.0	0.0	0.0	0.0	Unassigned
2adb198a2a84f84bd3646a7e4311c70d	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2e994f0ed4213f13ba430e5a9ee77687	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c836f2671fc2fc5dace13571bd6910cc	0.0	0.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
808cd34791890b72220d7a3b13dbe468	0.0	0.0	5.0	0.0	0.0	0.0	6.0	2.0	3.0	0.0	Unassigned
cfeba265e4bd5662311c629334c22fdc	0.0	0.0	0.0	4.0	3.0	0.0	5.0	0.0	4.0	0.0	Unassigned
a538bf28ed709b1abad2a7ee1756d173	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	Unassigned
35593583cf381355d6d68c34a1cf589c	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	3.0	Unassigned
045d0f3cda3e941a90a8c5222656fac8	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae
f70d7a527758ce1eb490ca37ef334046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	Unassigned
872ebbf1493272c3b30a44ef650af5c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Clostridium]_innocuum_group
228d36366ac77ead0bca615f89f69f8d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	Unassigned
3677ea2f3f80359b73276cd3f0c83986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus
2fe98305813fef30ee79b794c0f6aa2a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium
1886f48163ab2fb4b87e7790b5b4c19c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
04ee01217738f601add98b92cd47e230	6.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
1e996f1f4956bcf9ae3ed67cbc725a71	5.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
7aa51ff42f3d4e7d0d63ecc28d43b9c7	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
652892d1a24d3b35d6a1f3ac58df5877	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	Unassigned
1e877732af2b6838478f09409d2c7c41	0.0	6.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	Unassigned
1a1cbd53ab2f275bd84522ba7b1705a0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5255595376d1ab6451c7b9314b68e66b	0.0	7.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
efe3e00ff88c619011e4d60250879dd9	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e300be15031b1928f581d72f69592603	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
3e3e224fa2403fc11d6edda0a7f4ca6a	0.0	0.0	8.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	Unassigned
21021c74d90c35c2bcfed58fdb636050	0.0	0.0	3.0	0.0	3.0	2.0	2.0	0.0	5.0	0.0	d__Eukaryota
9b7ffae2522f2b4aaf657b7af73e6901	0.0	0.0	0.0	6.0	9.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e0c68112e1bf3cdfe65222029f9fc13c	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	6.0	0.0	d__Eukaryota
26d6ad2f302f36d38c5e688c7b5b179d	0.0	0.0	0.0	0.0	5.0	0.0	2.0	8.0	0.0	0.0	Unassigned
258700d166be0afb154bf7502381f27a	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	Unassigned
6a39db2b34b9f32928d5a9891ef946f8	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	6.0	0.0	d__Eukaryota
9ddf6c00dd432dd42ad3c5c6fc740437	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	12.0	0.0	d__Eukaryota
6ecae7bf46e76e215f75a31b109b731f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	Unassigned
8b4bd079e3bb84fe6c98e5911aac159d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	Unassigned
38b4205892f5c9c5b4af87c639c18e99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	Unassigned
67e0cd16c619b157f5b95a44675840b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	Unassigned
eb48aab2dffc04ff93f0ebc7ca3b0807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	Unassigned
5ff7517d656a55cdba3cf6b3be2557b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	d__Eukaryota
afc61e0312fb578dd157521f27a0566c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	Unassigned
3b022d4b021b5426718401d07631bd72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__UC5-1-2E3
d4d1e53bc63df75d67de56597274a94a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces
14bd0279bd97c7834a81221ca78c1bd5	12.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	Unassigned
4933a255a1c275567c582a5bbc5b0b17	6.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
b9569b55f7c9a3740cbdad18bcd17485	3.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5f3d9d29b95e823bd1e90795f13d70f0	3.0	0.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
5ec82b5b3c31a2563244989fe8aa0458	3.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
394bc042a18e9f4d15d3c258d9ee2bc8	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
6e51be519ffe197929f6eebe06836da9	5.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a822d44815611d5a01f49fd729925200	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
314682ab572e2b55f0148ef21388fc46	0.0	0.0	10.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Eukaryota
1e0f5823814d4e56e58f3cfaa91b4847	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	Unassigned
25aebfb029d067f6d84dd7f900adc51a	0.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
abd35e8bd9baaf78c67ac1d1cf31eea9	0.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	6.0	0.0	Unassigned
6ae7ffac6d8567f4d026998e7c77bd82	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	5.0	0.0	Unassigned
163c4fa3233d5ff46dadd6651825c4d5	0.0	0.0	0.0	0.0	7.0	0.0	4.0	3.0	0.0	0.0	d__Eukaryota
dad9271d48fbf12a6fc770b8493b9c94	0.0	0.0	0.0	0.0	2.0	0.0	12.0	0.0	0.0	0.0	d__Eukaryota
9575983873d595fd45dd1412e46aad55	0.0	0.0	0.0	0.0	3.0	0.0	11.0	0.0	0.0	0.0	Unassigned
aecf5f9b3a7081ffa8a119225664f9c6	0.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	5.0	0.0	Unassigned
cdaada303bd43ec7782f502242c68476	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	6.0	0.0	Unassigned
2454653764bf157efd902168be70865b	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	Unassigned
6550173f8a7dbb4332331c7632282cca	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	9.0	0.0	d__Eukaryota
6e698b2d2db1eb5d9d3400b31113a06c	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	d__Bacteria
31d64dc809e3c68f23de9a7e53c4ce04	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
9498b8f99a1a95e90b20138896af9749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	Unassigned
9d62039b6d72fcb71820079fdd95b87e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	Unassigned
a80b24097e0aec48350ce853555faca4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
9eb59b549815e4997cd347d1b2fb4324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__gut_metagenome
3037ed70d20681b7dde1793c07523ced	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	d__Eukaryota
b57c1897a8cf0c4a5f998d83b8d7bcd8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
06b7ee9253fb46a2f565be1ab84710ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	Unassigned
b9e222f7bd34a5dd3046c6ed8113cfb6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Catenibacillus; s__Catenibacillus_scindens
6513f93b36df49c6c339ac0961e65aea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
b6a29703425db80aefc9d63c81ae8798	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
1f335f612e11eb39c1c4ab597d949a5c	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e6289db12a8387b487a97499e0b21e60	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	Unassigned
3e4e5b5a2ebdbb6270e6acbf166ef694	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d61b56d39c5f59683506ac3fed6858d5	2.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	4.0	0.0	d__Bacteria
e0c73c064c0a7498a0885cf6eb227395	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Eubacteriaceae; g__Eubacterium
cdf768678082b38b4ea833445a133ba4	0.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
0f92fe0772ddb0815451cecb4eb404a3	0.0	6.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d2f74256eba49110161530fd151bc755	0.0	6.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
304dc6355f7decf4e4cf581956c2d8a5	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	Unassigned
7dc962e6ec086aef5e12b8466eeabb15	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2b97d35e84b05ab237414f1c0ef8744f	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	Unassigned
9375ce8bdf14e5e0a2770e245e1a7575	0.0	0.0	5.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	Unassigned
482f0c534b9ac65e2eda58a431131972	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
70833a455e01113e19976f26287c23bc	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
9b228c5ad70d59b335d780c687b1e0aa	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c601fe30f64ddd9fcb682d2dbcf74b4c	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	d__Eukaryota
20f766d829f62332fff1c2cc185fa5a6	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	Unassigned
