OTUID	taxonomy
3f1fbcbfdc3ca781c3ac3bc8663848a5	d__Eukaryota
50848d3b6baed7daaab774f6a1a1f36b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas; s__Intestinimonas_butyriciproducens
92f4a82a1ac4001d78465fd1d1814c58	d__Eukaryota
41fa07bd61d6106b75043514a20bdabc	d__Eukaryota
a5c2624a9a02765fb3cb1630f778b458	d__Bacteria; p__Firmicutes; c__Clostridia
df1f3d6f2fe88d78e1a190bba62b14be	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002
8f29ca2a795723ff6f954c146a50a665	Unassigned
510cb7e6156922fc491177f31c7b84a5	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Atopobium
f17e78b945ea54ce2602a2b2b79b9f60	Unassigned
d383780258bec6f5bd5275fe26c3e3d0	Unassigned
c6234b079e2a392b2d822a286ba6cd94	Unassigned
d5ebdd075bb4209c13ad9bc6528c893e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
c7784818376d8cbe141fcb7eeb43aec5	Unassigned
9ce45113e99a16cc85e767c9c2728f5f	Unassigned
4a7c7713f2b62e4fb54ad0e4f3578156	d__Eukaryota
d23b5a6be4d0868a0caa203c564d9b0f	d__Bacteria
76e4d154c650c331c8fa1de30148db9b	Unassigned
7c72a1243146748e85136f6a9cef4847	Unassigned
aab2ac45deb84186e1712384a237f97e	Unassigned
a7ad5b068d989626ee3db16d4bdbc7d9	Unassigned
8298490fcd9f111b6592069750a3ecde	Unassigned
11e840273afd2eca651deba0c9cdbf45	Unassigned
cd3929295bde5988876660a11473837a	Unassigned
74a8ba3a8183e9c145e0c8673ba02f9e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_eligens_group
a0c58df13cc9ed81a6441aab9f1efdfd	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia
816cf49817185b121625e38f70c17a51	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces
432148113cd085c7d8f28e72fbbd74e2	Unassigned
3c0e224a7a401bf4529c663e6dba4420	Unassigned
6bd92987dac770483d4c556cd4a1799d	Unassigned
9c6a810aa5fbc0bca27430f4a4c20499	Unassigned
de45624e5870ea4c8fa9f9a5240f80b2	Unassigned
cf849f523665522bf8a34e3c9c23b1a6	Unassigned
16ed0b4faf73d7e456bc3cd84cd4d290	Unassigned
642f9d512588200cbc9177237ee70a6c	Unassigned
c07afb0f7518624bc9936543d904c0f4	Unassigned
db21be9efc38e3251c66e38cff5d4417	Unassigned
626f4b66d4b7caf097cb3b0aaddda780	Unassigned
733c12c88ede0a7b6aa34c86dd75a2de	d__Eukaryota
f395c5a814e70b5d74074cef1a99742d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
b386765e0e0f72722341604e0a5781a3	Unassigned
ab011734b1284dc2714c974dcf7d1e21	Unassigned
06f7600496b44e31d391251e9e29b8f0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae
f59cc7e8d2aa0315dec0480eab393ec8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Catenibacillus; s__Catenibacillus_scindens
c71290dc6b5b12a460043e0829ad5277	Unassigned
bc048dc29d9b1ae4ac9a00e882f28c06	Unassigned
d0ddedf632c269b3759aca4b0dfa22b9	d__Eukaryota
61a14c60b68f5438ce8a40feba12f746	Unassigned
519d1cac4de690ae5b92f8bd014d68d2	d__Eukaryota
e83196c2489b1573ec143a6073e61763	Unassigned
549dcc0b10785459833bc85cae9db5ed	Unassigned
632d5665c44133460f7232d7d0e59c5b	Unassigned
80fcfa36b1e3bde2ee59d867c942782f	d__Eukaryota
24ef76f79f2d06f78ae8fedd2d28e655	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Clostridioides
c257770153de550529c2eb114f8b5135	Unassigned
a2c754425077c31337247e2111d58217	Unassigned
44377234b123b78cf90580f00ced40fd	Unassigned
93497081797c272cbea1f564197116d4	Unassigned
daf7947f0172269e86a95f98aab9e9ff	d__Bacteria
0c794dd3b0e9fda0aeebdd15d190cfe7	d__Eukaryota
141242cf4a2a89365418cbda93527187	Unassigned
21c78f2cf062018c723c09a1a8e2d28d	Unassigned
65d43c03df54ac57063323e8febe9ec3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
155b14f42763796809de8a1d6220e73a	Unassigned
6cfa6f3864b2855151bc170aa4a14e88	Unassigned
2fdf2f6987495085ad3909c4955c41ce	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae
b037906882ce26188afa9b9df539a6ea	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
f2876647c2d1e0975e0bae31bae5c6ab	Unassigned
5ec96f8b6044bbf8549be706399b3ab0	Unassigned
e086249b48a4ade9035ea84091a789cd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
bc2996186c49d010b066f7b083efd2e5	Unassigned
9ee0042b6ef8fa169d11f47354101ea6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
1c755582d213871fc603e243e7def493	d__Eukaryota
91d38aaeaa73a4d9d234a8820f1d6e55	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
9fd062b1b889a104a52e761a3c8c45f6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
09861358b7f4a5adb5c0c5703c3c1341	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
b635cd607a590e693df5af8395c904e7	Unassigned
14ba67c6102861574f6e8ab5221b1696	d__Eukaryota
5f3d9d29b95e823bd1e90795f13d70f0	d__Eukaryota
6ae7ffac6d8567f4d026998e7c77bd82	Unassigned
f7db447a9e9da7dc98e9a54ea5885682	Unassigned
e564bcc5eedb5d35855d6f598a6d7451	d__Eukaryota
9bb14928c993b43d818452f35464f237	Unassigned
2b73befa128a0ae8ea8a79286e07b38d	d__Eukaryota
1e726709dedff2beab50dfabd07a0970	Unassigned
c971109e8623f38cacad523c4b6ace7a	d__Eukaryota
fc3d3a586be853ad602bdb4022ad54ec	Unassigned
45c283496edc39d99cf59dea269e345c	Unassigned
fb9c221cef0db95a6acda5787717ef1c	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__Akkermansia_sp.
c5608becd3628d38552c0d42e4376d63	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia
8c6f2a7985f47e4d050db15cd799c4aa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
9432c90969d1333f86ae26aa451d7693	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
4b46977ab88ff5dfc73b1bd5fc1f9535	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
0e29b8cbf27b0a95e9ed2f3ade87723b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Epulopiscium; s__uncultured_organism
09b760f69921e05774a7dafcd77090c0	Unassigned
8662c0268ddf464aa7794664a558c2dd	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
53dab15efc52a90c4ad5e49579b02fdd	Unassigned
e9d8c696b3446dfc01c1ea69ead2c7c0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_FCS020_group
0e9bee55ec8381b2ed897e84be3af4ea	Unassigned
918b2412c85b8b1404ba2996eee23bc0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Clostridium]_innocuum_group
7616aea01dbd4173afaf73063696a36a	Unassigned
f93d089c52610d0337e5950686fa5cc8	Unassigned
e3cbaf46bd1f61f002ff8cfeb2ebca50	Unassigned
8bc00505131af6f75c868e63754669b9	Unassigned
9d7c90581afe188a8ebdd14a2e61dce1	Unassigned
bd9d2676f3bcff5d506a998a427c8dd7	Unassigned
d729ef2ca47af3080c9864e865a5bc39	Unassigned
3c59f1c4ce158e59b737f272cd69e0ae	d__Eukaryota
41a8d5861479d71b0b656341d6cb7079	d__Eukaryota
98b6e2812be6468d6190b86a37315778	Unassigned
3589e2eac84e5a3d615686541c391158	Unassigned
9ef6548659fad5428980e8100ff1dceb	Unassigned
4b6324cddb31253f625ad54f396117be	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Hungatella
fbec5f0db378653faddc7ca22b9870fa	Unassigned
770f07480e09e2db4746baa31081a16d	d__Eukaryota
2841636d0ddd5fcb07d239c401fcb56c	Unassigned
1bbf0957a16edf9ed2b234845acd7b71	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium
3abcebb51bb13c5457f1ad98192653e4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium
06577367b3d20dde1169e3c8c45870b1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerofilum; s__uncultured_bacterium
c8779a80d8d5c780ce263e00bfc58129	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
68b2e6043094165490046d8e08194571	Unassigned
4046102e977618d80b04c5f78e9c6e76	Unassigned
cd36ef32851cf96b2123c7bbf470e1ab	Unassigned
d13cdd98aa95aad050a48a79718bc99e	d__Eukaryota
277bb8e09695351e722016d53e2ec0f8	d__Eukaryota
74ff52fa1d8d5965e62f8489ca3adc9c	d__Eukaryota
5af4399046f5c37b90b7589454bf2ce6	d__Eukaryota
2e9e7fbb374a362f9465f380c8f54fab	Unassigned
b7c4d6898068807cb4af50b48cf1c735	d__Eukaryota
b96d7a876e11e02940bc661bca8244e3	Unassigned
2935b7934fa1b4323995192cef33c0d9	Unassigned
62819b34fc67e9bf4c1c85ea3c764004	Unassigned
3c9b760554750633f9174b2f5550785a	Unassigned
6e865334457725fd330e5f7017b6c93e	Unassigned
6c07c186fe8396f8656761b05a564083	d__Eukaryota
c64669271cb4c07b8f1167ad7b9942c1	Unassigned
b7d57cd7d7cdc996ff26f9f5e420b9d3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis
b7652f14926e910d178f0ec94026371a	Unassigned
da59ed479c47f539c965d430600f1375	d__Eukaryota
867e1db4f753cabf546805b49c0c9176	Unassigned
4f1b29c3640ab6159c20bc24b58920aa	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales
35b77d238f34e1d5ecae3c6b4a8d33d7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
fda674c1df1f47ccfde5264ef0fab98e	d__Eukaryota
08591b663d8273947fe61618013c3e48	Unassigned
d3daefada1863f3dbf8184f8d439da34	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ec91ffcc6d3e5d7129f72481adbe226b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum
eb48aab2dffc04ff93f0ebc7ca3b0807	Unassigned
118de8d3e56b8f1c96d52c60121c09fb	d__Bacteria; p__Firmicutes; c__Clostridia
96aae08d93f3d0495b86965316cd46d9	Unassigned
0c6f4351c298c5cdc2dfe4beb8e1af05	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium
a25f1461a908959cdf4d884b6fc7d9b7	d__Bacteria; p__Firmicutes; c__Clostridia
8f3bcb22822a21e1cb208679c2bac987	Unassigned
3f3e5ed4cf1856fba24ae3e5bea683fb	d__Eukaryota
c97d228e76ccb907431102204c76c9ec	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Clostridium]_innocuum_group
73a8374786e6973df35cee09e9ecb2f3	Unassigned
c22fe198e97a5f4a2478bf35353cce1e	Unassigned
65d2b805ac87a69d8cf59203bb89e9ae	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
92df55291794bb9e3d4d37ce2deaea59	Unassigned
0f9a5582d5b698cea7672bf2e586dc7f	Unassigned
82eb369b4290242c044985ce1961a9f2	d__Eukaryota
af275ff12d1ec264a5e041d9553283d7	Unassigned
92bf8063ea801b492095058eebe31614	Unassigned
2a45dd878c9fdb394ee067aacb072aeb	Unassigned
f84f91637ad482fec51bd2ab3789474a	d__Eukaryota
9ee3a568ae663120c3aad0de9c05991f	Unassigned
e7c1117aeb213b6650951364da84b205	Unassigned
c93f4b088b76d4296e0a032c793f40c8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Clostridium]_innocuum_group
8143e8fdd91b16de4c162f1f7586b4ce	Unassigned
b54ee3494a12aeaa5699db1fc513338f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes
11c4e70b3ed04b36f28b5a0d86a13e49	d__Bacteria
7b53c1236c162be3ebd11d2140f5a354	Unassigned
4c996ea5be037695fcdf080555e683f6	Unassigned
f1d64ed23793c680056e86f6058c5c51	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes; s__Anaerostipes_rhamnosivorans
a0ea6df6b08d7b9a0971863ad8cb353d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales
234449488daf08a46153cfeae027f720	d__Eukaryota
b2c54f540c79b9075472994a10a3a946	Unassigned
0a487c7b358fa08bb5d6fadc233e7c3a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Hungatella
3366c92e825297dcf6ae0a4a57545e42	d__Bacteria; p__Bacteroidota; c__Bacteroidia
64b50084df260d565599eac69ed3d1ba	Unassigned
6797433a4ec1be84a915b4ef1ccb15b1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae
db87d5beb80a47efea751e93f5ea495b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
f7f55454d3e66d923237f48765895879	Unassigned
d63d2122b90ed4083a6e19c7e8c822f4	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__Akkermansia_sp.
163c2f98f9db681955b65151bf6dd989	d__Eukaryota
fa56cc1f5fd284cc29b506d710af7a65	d__Bacteria
08faf241dd0da80bfe95f9d03d6a87d2	Unassigned
2b9d2bb6f58d7357ce0d30924820ba1f	Unassigned
e3a7f659bbc450f248b369586f49ca65	Unassigned
5a5e2989c8e5c785b24f9ff4c3723206	Unassigned
d5f827ee2bf82a1afe490ebac5922726	Unassigned
8f2ea86b0790499062f0a1ac97a4fb14	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
cdbbbe8114a657e8662589579408d513	Unassigned
df5a3664500ba78e799f6ee03530cc3c	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia
ae658c78fe55a3a096c553d1c51abfc2	Unassigned
6550173f8a7dbb4332331c7632282cca	d__Eukaryota
a92a8799c20770266efe043bd9f3aa90	Unassigned
4df41982c2d3df22db377e5b9f767e9b	d__Eukaryota
1d1ae8556004b939f42eda82edda52a2	Unassigned
416f1f6b9f7aaa724b3669c6e1a21892	d__Bacteria; p__Firmicutes; c__Clostridia
09c84e36d39333a5e2a8fc8c47180137	d__Bacteria
32dd2c390b3374673b027b6d363bd989	Unassigned
0c846615b46a5423dcfa5be795c0b835	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Clostridium]_innocuum_group
c836f2671fc2fc5dace13571bd6910cc	Unassigned
6e7ac421668d30f8223d833fdb2c50ff	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
9a12678274180251d12612600f8ac5cb	Unassigned
d0f198fe827525782c70db40daef97eb	Unassigned
dea8d388e657578362aa5bf62d1555d4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
c25c6718d14b6ccfbe4573b3ef8ba606	Unassigned
207af6ca26bb9d3e08d51d818d7813b5	d__Bacteria
3ff033328c118c00ee7669f3865f862d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gnavus_group
3dda1f88b303d5224da6f9a15832089d	Unassigned
3c9d7b73a8ea755340133ccac1ed898d	Unassigned
cbeb7fb2545e7381cc4ee2fb8ccab6f3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
16a8d5f2172d0668ba9cea2cc147eac6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
91c51fe15c219152ec2b6cf04f74c556	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter; s__human_gut
f26c5c30c51e53442b703ac2f8685b6d	d__Eukaryota
873834aa5cccca1e76616cc4d7c275eb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
258950ae955ce414fb314f18f90795a6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_hallii_group
bb65fc60df630c34c0e7cc5ec94c13ce	Unassigned
ff83065d07057f74e98886bcadcb0a50	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum
d74910a8cceb8fd38e9163ef753a4528	Unassigned
ad50e4dca4a2a55435161601ead62534	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_hallii_group
fedda3a09df172003c31c9d9517900a8	d__Bacteria; p__Firmicutes; c__Clostridia
3268bad9ae077b754ee4c2eb883c0500	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
4ddfd4fb7babb0bb812aeedf479e6249	d__Eukaryota
c8c53152fa68de4ad745f6dd47dc1d4d	Unassigned
fa74f0865d5cf3c9a9628742f82df92b	Unassigned
803b0cb1bb2f229a04620f2e40bea2f4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
9f68db27b0aefe16e64de8774d3f26e6	Unassigned
352dbf5b243b85634839578c1b096275	Unassigned
70724d3ce3313d67752167464a95630d	Unassigned
e22884926562d57b591ed29523dba767	Unassigned
1440d8f902745de7ca88cc8d82eb7dc6	Unassigned
4176ddc9682536ff56a1749f7b40178e	Unassigned
dd0ba31d554f11a085b743c0002c767a	Unassigned
c5b68c5696b05e77c8d2400691ea8ce4	Unassigned
96705d2aa289c33e0141911037dd5722	Unassigned
2a4b24331efc58f6ff9103ea04806b28	Unassigned
c5940f31c8e358cca97b2dde5d6a4124	Unassigned
df27a42c8e5d350ad386fa63b7f6917c	d__Eukaryota
cc9c8eb97bf294cbe6b6882043a47953	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
3a34c84e49158b97038e076f0d0396c9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales
87ed1abed75ca3893ddab62bfc4d218f	d__Bacteria
27c95e26b0d584251d2b39019736f82f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
e7dca792706697ed259ae66c9d6570e9	d__Eukaryota
eb708eca1dcda1ebeff363660a3f92ef	Unassigned
5e1212674e874d50317939122b81f881	Unassigned
064398a1727b32d252dfd8c5448d7f15	d__Eukaryota
8cc8fe622be49cb0754154989753e76f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter
8f132f4b29bd2890a70d706924e019e6	Unassigned
a31a92133bc96a7bec93d87758ad1e67	d__Eukaryota
b71daa38bafb8145e4bed3e765de88d3	Unassigned
b582e5256b1f58c3796d0a2e2eaaa63c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_organism
d373516fc1b57a41702fc842d23bca41	Unassigned
6ee7c38432d0ab39bec9aa8d07d11418	Unassigned
dd496a19bdb10b767ddce9c4a5fd7194	Unassigned
69a00943e7b2a62bc92fc99cfdcb4d64	d__Eukaryota
547b87b79748b970eb9e479dc7269fcc	d__Eukaryota
0d0c915d706ffecd0318618d79a36f1e	Unassigned
1af954fd7b5fcd36b62b9e8d60e31138	Unassigned
f60de0181a4de4992f569e51abe1b3f2	d__Eukaryota
ea2239850368d289c0dc9753b1e72066	d__Eukaryota
00779cdfe6174eaa35c0c58f57cb4f7d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
a0ab8851221b257a41e51497bd07cbd4	d__Bacteria
872925ff1c5ceaa15afe26d518476abf	d__Bacteria
5b3cc6c3672bf4cd732a17649b389015	Unassigned
e3a91331c5e42bbb237652513daa0e50	Unassigned
08f5daf044e57949b2bc3064f3001526	Unassigned
f262122457cadac26bb8109fce21d07b	d__Bacteria
88bce1e50a5839530c26788343a6981c	Unassigned
9c9e193cfba9cd0b83f858e40b64e4f5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae; s__Faecalitalea_sp.
8293aa1d0a4e85892f44fabb46b4c565	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
27335ef00befd42b1f8e7e782428a4a5	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Atopobium
0cdc54ac7317d032f2c3dbd650748e07	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia
010876db8caac01242dbc28a4e7887b7	Unassigned
013a36b495babd1f760fa16bced89beb	d__Eukaryota
eda44333f851eb4cf47dd81ddb38953f	Unassigned
63218f5b3c4526efbbccb434227a5d1f	Unassigned
aee575a03980fd2ac442030b31ab20bd	Unassigned
5202399ce0aeeb6692da93393b8371f4	d__Bacteria; p__Firmicutes
b2b87c1b9f9bf46a59ee9ce6a1d8ad90	Unassigned
f8950822b9c19a8297f663f9bc1f3ded	Unassigned
ec8f4477cb2798a4782156b499014624	Unassigned
8801a9c8aca551dda1433f6ebfe7a634	d__Eukaryota
b6a29703425db80aefc9d63c81ae8798	d__Eukaryota
9544d4bedd85e9c9a77eb1214aa6a7f6	d__Eukaryota
5872249ac59c7b31c2c68e245d000be0	Unassigned
cecc860177ed814e70f927fd21415c4b	Unassigned
d3f7b7a6df7a0831ab80536e2f8f6283	Unassigned
d9ef1519c0372388900316b3b0ec5be2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gnavus_group
dbad71bb823ad69195f9dd2e1c7d092a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae
567435b65d33d3600aaefa5d2c6323b4	d__Eukaryota
040809a803c2384a7d63469a47579e4e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Uruburuella
1d1f6951dd01ce19d6b7522562d90d82	Unassigned
9c93f748f367090c8207d49e40789e45	Unassigned
9a51eb4151062dd53ba76d196565e189	Unassigned
009b1565be3e17fecef4be7f95778fc0	Unassigned
7710038d2b772f111f3c50c0baff97bb	Unassigned
54fa66379bbafbaf90f6304d95d1543b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group; s__Eubacteriaceae_bacterium
2aae0a41a9dfa9fb7df355f74f0b9985	d__Bacteria
e54414e868631fe0f2e974041213256a	Unassigned
bd7c0723b1420ae0eba2f3ab6ab4b8d9	Unassigned
758af5bb69f7f0292d3c22f32f80d58d	Unassigned
6fed9ce0c1cbd0dc5dd7456aa89f520e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
57024c4da320683b78c7085e072cede7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
9fef5e52b79b34d621de63db97cf2de5	Unassigned
77ec140a113c8f268a22e49a3139e9ee	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1
8ca3077ce5b7d17ca01157bd1d3f1533	Unassigned
f11b06850227e8c7f9e8676beb658e6e	d__Eukaryota
6253560a2d5ff00320b5176b6f5656bc	Unassigned
3a60d2e6ba236341e17338c546f31776	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Clostridium]_innocuum_group
56c7100a9b9e588849f16c020560b0ff	Unassigned
6122bb43b13aa796632adfd90290ef7f	Unassigned
dac8bc3284198dbb01a13c0adc45d32f	d__Bacteria; p__Firmicutes; c__Clostridia
a0d3d00ba17cb2e5024c983c42d9cbfb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005
b1fbec2765b259f57b4f6b733ac00bbd	d__Eukaryota
2917bc9196f23389d961536ed1258e0c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
0f1e4b7dfbe2a7acb10b952f20fd62ba	Unassigned
998d03a98b3be8f780a686eb81b0b1df	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
